country,target_date,specification_id,diagnostic_type,fit_status,convergence_status,converged,optimizer_iterations,optimizer_function_calls,optimizer_message,optimizer_gradient_norm,parameters_finite,standard_errors_finite,forecast_valid,forecast_error_message,nobs,effective_nobs,n_params,log_likelihood,aic,aicc,bic,ar_root_minimum,ma_root_minimum,stationarity_ok,invertibility_ok,warning_messages,hard_warning_messages,optimizer_retry_count,residual_burn_in,residual_state_space_loglikelihood_burn,residual_conservative_burn_in,residual_n_effective,residual_adequacy_rejected,residual_rejected,residual_adequacy_reason,residual_rejection_reason,residual_diagnostic_warnings,residual_acf_values,residual_acf_threshold,residual_acf_flagged_lags,residual_ljung_box_statistics,residual_ljung_box_pvalues,status,error_message,analysis_label,runtime_seconds,reused_authoritative,reuse_source,residual_acf_168,residual_acf_168_flagged,worker_pid
Austria,2024-01-15,sarima_p2_d0_q2_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,35384,35360,5,-221418.54474140552,442847.08948281105,442847.0911799316,442889.4561653948,1.0759992981489408,2.232577787589077,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,35336,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.001107578793452909, ""2"": -0.0025304227326618926, ""3"": -0.0028777250283793156, ""4"": -0.03305869504152748, ""5"": 0.007487539835783477, ""6"": 0.014125835147531523, ""7"": 0.06571148681899068, ""8"": 0.024577004912209672, ""9"": 0.029156917295963834, ""10"": 0.0036585013243923153, ""11"": 0.030856854652649944, ""12"": 0.040677718042534894, ""13"": 0.006928037436816913, ""14"": -0.03418085902161207, ""15"": -0.0671170088856542, ""16"": -0.04353998440358035, ""17"": -0.008588189112867937, ""18"": 0.0035337135730900363, ""19"": 0.01867922541868562, ""20"": 0.028601021931880778, ""21"": -0.005986535124850974, ""22"": -0.02237212103985471, ""23"": 0.0794893920057282, ""24"": -0.308220299850811, ""25"": 0.07995393483050948, ""26"": 0.003663040622867934, ""27"": -0.01254520952087099, ""28"": -0.007769204266844485, ""29"": -0.010459650415139823, ""30"": 0.0025059382968328314, ""31"": -0.01751019836351418, ""32"": 0.0333586686169429, ""33"": 0.009827201077994108, ""34"": 0.027794972981513545, ""35"": -0.006039134960008294, ""36"": -0.027686480019461, ""37"": -0.015938393978810236, ""38"": -0.005356891598687719, ""39"": 0.017083763616371303, ""40"": -0.012141749638195993, ""41"": -0.017518239770266748, ""42"": 0.0025476835091375514, ""43"": -0.012148388126609065, ""44"": 0.0027536953773662953, ""45"": 0.00255601421500084, ""46"": 0.010757895967709976, ""47"": -0.07368970831869738, ""48"": -0.153133498121421}",0.05,"[7, 15, 23, 24, 25, 47, 48]","{""24"": 4260.227231804017, ""48"": 5676.300313753234}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,10.976062494009966,False,,0.34645427293314024,True,635411
Austria,2024-01-15,sarima_p3_d0_q0_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,35384,35360,4,-221526.39734036094,443060.7946807219,443060.7958121036,443094.6880267889,1.075264739651444,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,35336,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": -0.012633673042690027, ""2"": 0.05086969299662395, ""3"": -0.06113195639036757, ""4"": -0.020236998381510236, ""5"": 0.015491812783015384, ""6"": 0.012602273811550786, ""7"": 0.06980828190690579, ""8"": 0.02172373853019221, ""9"": 0.030332085130699918, ""10"": 0.0009973972731314052, ""11"": 0.032320899519963885, ""12"": 0.04048972319291472, ""13"": 0.007612050134902222, ""14"": -0.03447035418312849, ""15"": -0.06786008235847832, ""16"": -0.04455838971481456, ""17"": -0.010317887883196744, ""18"": 0.005923270883391584, ""19"": 0.01976600097032375, ""20"": 0.017482879398055245, ""21"": 0.01814544737765271, ""22"": -0.0451100032167842, ""23"": 0.08690159384704042, ""24"": -0.31066424807119064, ""25"": 0.09020764177684908, ""26"": -0.01934009295359339, ""27"": 0.010607500223175428, ""28"": -0.014684763352089038, ""29"": -0.01416664076032189, ""30"": 0.0049212349850155015, ""31"": -0.019725977480898098, ""32"": 0.035528437596233864, ""33"": 0.008658185822883822, ""34"": 0.030089281345642375, ""35"": -0.008069034748570686, ""36"": -0.027478512642329762, ""37"": -0.015637558912257345, ""38"": -0.005563114735188334, ""39"": 0.01701820781814633, ""40"": -0.010931508412960055, ""41"": -0.017357972457985225, ""42"": 0.0007185758796409169, ""43"": -0.014777287607639602, ""44"": 0.006236829745625921, ""45"": 0.005202567716473017, ""46"": 0.008745005293698694, ""47"": -0.07600994434461272, ""48"": -0.14988243661990597}",0.05,"[2, 3, 7, 15, 23, 24, 25, 47, 48]","{""24"": 4644.274017128867, ""48"": 6133.962940966833}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,6.515833655023016,False,,0.3467863768681082,True,635411
Austria,2024-02-17,sarima_p1_d0_q0_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,36176,36152,2,-235996.35931983078,471996.71863966156,471996.71897162095,472013.70961476373,1.0226559456206858,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,36128,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.6128364305340918, ""2"": 0.24721135455976948, ""3"": 0.0005380072101616481, ""4"": -0.07373666069864838, ""5"": -0.053027619947982586, ""6"": -0.007007086474919121, ""7"": 0.03938109610321722, ""8"": 0.038893713687580767, ""9"": 0.030740419662110333, ""10"": 0.020466452357055197, ""11"": 0.025693155726154642, ""12"": 0.01046184138472082, ""13"": -0.044922550003234384, ""14"": -0.11367116015140812, ""15"": -0.15305719035020382, ""16"": -0.13284751193180824, ""17"": -0.07650869726872674, ""18"": -0.021160672014036375, ""19"": 0.015282232828363466, ""20"": 0.020321392399924327, ""21"": -0.006475381315174072, ""22"": -0.06382509052110585, ""23"": -0.11867236409863997, ""24"": -0.23082897869719435, ""25"": -0.10552812135146157, ""26"": -0.04698149203926165, ""27"": -0.01704462807887821, ""28"": -0.016109977183326317, ""29"": -0.012017277875516588, ""30"": 0.0027064176010862424, ""31"": 0.018806143790816333, ""32"": 0.05140897402454358, ""33"": 0.05679352947566891, ""34"": 0.04759784959015818, ""35"": 0.011928899300598485, ""36"": -0.015471821885076176, ""37"": -0.01420076933040299, ""38"": 0.0015485206529286643, ""39"": 0.013927933170950585, ""40"": 0.004513428967907989, ""41"": -0.0011663607841604028, ""42"": 0.005308791852018924, ""43"": 0.009176268587557632, ""44"": 0.013881491158610749, ""45"": -0.006996108196127324, ""46"": -0.06927167783042636, ""47"": -0.17430277598934762, ""48"": -0.23370500180600376}",0.05,"[1, 2, 4, 5, 14, 15, 16, 17, 22, 23, 24, 25, 32, 33, 46, 47, 48]","{""24"": 21125.55840483249, ""48"": 25230.777603891253}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,2.881324009009404,False,,0.5356465622073662,True,635411
Austria,2024-02-17,sarima_p1_d0_q0_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,36176,36152,3,-235002.31237935537,470010.62475871074,470010.62542264786,470036.111221364,1.020996275611804,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,49,24,49,36127,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.6266011940308384, ""2"": 0.24681028737515492, ""3"": -0.006723969432976712, ""4"": -0.08262764716942443, ""5"": -0.059684357271488256, ""6"": -0.013611692599574465, ""7"": 0.02855465182781907, ""8"": 0.022237684525777856, ""9"": 0.009579739877590962, ""10"": 0.005592389597317158, ""11"": 0.019598009270787628, ""12"": 0.009554076696015665, ""13"": -0.048074366359195604, ""14"": -0.12206036977528892, ""15"": -0.1603339835551026, ""16"": -0.13805076612623782, ""17"": -0.07642071730938982, ""18"": -0.024430250129637218, ""19"": 0.005923362490413505, ""20"": 0.00765466114062104, ""21"": -0.009128525330399782, ""22"": -0.0278708818005859, ""23"": -0.025149007815935875, ""24"": -0.0698197263176414, ""25"": -0.01070195328482321, ""26"": -0.00907168013313983, ""27"": -0.019179577131110605, ""28"": -0.029621920229009766, ""29"": -0.023554815964839874, ""30"": -0.0007905895788540744, ""31"": 0.026146446161350676, ""32"": 0.06162387387203481, ""33"": 0.06785719282944354, ""34"": 0.05497525264709727, ""35"": 0.018177830340846256, ""36"": -0.012838503233012824, ""37"": -0.02055886854976679, ""38"": -0.015908657653585772, ""39"": -0.008879465825154252, ""40"": -0.016168561081571466, ""41"": -0.013967464117370149, ""42"": 0.0032975076902697358, ""43"": 0.015988139262113604, ""44"": 0.024959517132444785, ""45"": -0.003804657839369632, ""46"": -0.08998059159234087, ""47"": -0.22587617260371412, ""48"": -0.3231142870765041}",0.05,"[1, 2, 4, 5, 14, 15, 16, 17, 24, 32, 33, 34, 46, 47, 48]","{""24"": 19545.593001396515, ""48"": 26065.66480734814}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,25.962970093998592,False,,0.5815507529092946,True,635411
Austria,2024-02-17,sarima_p1_d0_q1_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,36176,36152,3,-228640.22158903786,457286.4431780757,457286.44384201284,457311.929640729,1.036089387220583,1.7874630406160488,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,36128,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.17325920798935388, ""2"": 0.2611824712631157, ""3"": -0.08825885521398592, ""4"": -0.01155735686148893, ""5"": -0.04134462737544639, ""6"": 0.004196457586235681, ""7"": 0.04653932677961215, ""8"": 0.0220759326609425, ""9"": 0.033477607441031884, ""10"": 0.007161175283884772, ""11"": 0.027847768788350893, ""12"": 0.01690886434749316, ""13"": -0.02098422974831531, ""14"": -0.07026166445562403, ""15"": -0.10115582501189578, ""16"": -0.08585763157475329, ""17"": -0.03931941721794433, ""18"": -0.016382586757131747, ""19"": 0.028247986584820563, ""20"": -0.00444025624502949, ""21"": 0.03949995676634332, ""22"": -0.10337958097494243, ""23"": 0.03470424053766993, ""24"": -0.2930379448445266, ""25"": 0.04005969119590898, ""26"": -0.082999845081614, ""27"": 0.02719012148916895, ""28"": -0.029519260248787888, ""29"": -0.004488897167958209, ""30"": 0.003964525594051273, ""31"": -0.002242543231821111, ""32"": 0.04619527515527428, ""33"": 0.02469246416574874, ""34"": 0.04051578884505273, ""35"": -4.2924649491438704e-05, ""36"": -0.01572727087788669, ""37"": -0.01157783654770091, ""38"": -0.0029398845439295757, ""39"": 0.013675469963791681, ""40"": -0.0018407271863423401, ""41"": -0.007651416411806621, ""42"": 0.005739785960046985, ""43"": -0.003441912484873122, ""44"": 0.014221880431507062, ""45"": -0.006297120515290572, ""46"": -0.03183939499406728, ""47"": -0.1169690459039662, ""48"": -0.1702269771218421}",0.05,"[1, 2, 3, 14, 15, 16, 22, 24, 26, 47, 48]","{""24"": 8591.391712853954, ""48"": 10730.252470779225}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,8.391723034990719,False,,0.4068334482712797,True,635411
Austria,2024-02-17,sarima_p1_d0_q1_P0_D1_Q1_s24,sarima_fit_and_residual,failed,converged,True,,,,,True,True,True,,36176,36152,4,-222987.74363586633,445983.48727173265,445983.4883783252,446017.469221937,1.0278569400591326,1.0077650388886585,True,False,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,50,24,50,36126,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.18465602169042247, ""2"": 0.25129744350092764, ""3"": -0.11594857283302135, ""4"": -0.018436035681782724, ""5"": -0.06125577953460443, ""6"": -0.016191503459193964, ""7"": 0.018620586650315265, ""8"": -0.017960593087970666, ""9"": -0.006081138583995338, ""10"": -0.038365793008058674, ""11"": 0.0303165991324745, ""12"": 0.009204680298763484, ""13"": -0.0037152805836292466, ""14"": -0.10069183313575018, ""15"": -0.09254683647958932, ""16"": -0.09948773059578084, ""17"": -0.03350843107017731, ""18"": -0.026785822331681024, ""19"": -0.0056527164451967695, ""20"": -0.0009033558085642189, ""21"": -0.02468692242184411, ""22"": 0.02596593614501175, ""23"": 0.06983635317742543, ""24"": 0.1924453869590337, ""25"": 0.07307662282144835, ""26"": 0.04492520138413146, ""27"": -0.03840217665246506, ""28"": -0.022250046784746888, ""29"": -0.0356811292808585, ""30"": -0.00927408295345257, ""31"": 0.004736697873832001, ""32"": 0.03397884001008244, ""33"": 0.031872198369499, ""34"": 0.017922355337568644, ""35"": 0.025165552543053804, ""36"": -0.012428842294777108, ""37"": 0.00011342378260632878, ""38"": -0.048365287992900255, ""39"": -0.015869676948412455, ""40"": -0.04115118617861374, ""41"": -0.0231623555213962, ""42"": -0.006524384446029214, ""43"": 0.0002470557747527722, ""44"": 0.03224045431985282, ""45"": -0.00789396138843832, ""46"": -0.016597758866299182, ""47"": -0.11617991906595994, ""48"": -0.1148040301747213}",0.05,"[1, 2, 3, 5, 14, 15, 16, 23, 24, 25, 47, 48]","{""24"": 6935.183025221146, ""48"": 8631.778808630761}","{""24"": 0.0, ""48"": 0.0}",failed,combined MA roots fail invertibility threshold,enhanced/post-hoc SARIMA robustness analysis,49.5387101439992,False,,,False,635411
Austria,2024-02-17,sarima_p1_d0_q1_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,36176,36152,4,-226971.91999852107,453951.83999704215,453951.8411036347,453985.8219472465,1.0322836563300255,1.6952674563423784,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,50,24,50,36126,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.18946488606741244, ""2"": 0.2615105814743235, ""3"": -0.10135553496248477, ""4"": -0.016584364690738585, ""5"": -0.0498700371302497, ""6"": 0.0013599269728735727, ""7"": 0.036624361255185416, ""8"": 0.010381510275933307, ""9"": 0.012223518743373381, ""10"": -0.00422876409579439, ""11"": 0.024040703203010334, ""12"": 0.0175175856874414, ""13"": -0.020075290670406917, ""14"": -0.08238205728185453, ""15"": -0.1022587601819118, ""16"": -0.09563369026051273, ""17"": -0.032184652879450666, ""18"": -0.01916522536074909, ""19"": 0.020472598322987222, ""20"": -0.0090972898202088, ""21"": 0.019945562084117244, ""22"": -0.05411962319087984, ""23"": 0.0656038969057519, ""24"": -0.08353193167817866, ""25"": 0.07121766807080813, ""26"": -0.029736483014805408, ""27"": 0.00603277685984865, ""28"": -0.03277938358261938, ""29"": -0.016763447597632215, ""30"": 0.002118683560921237, ""31"": 0.008124653400885345, ""32"": 0.05379715199609279, ""33"": 0.03794304889236493, ""34"": 0.044640376389945884, ""35"": 0.007608140691696473, ""36"": -0.012891549531178634, ""37"": -0.014216694871967323, ""38"": -0.018902310320771134, ""39"": -0.004201942367639726, ""40"": -0.019767087771834647, ""41"": -0.017373886332336573, ""42"": 0.003572929521153328, ""43"": 0.005945134350951726, ""44"": 0.018695651540580692, ""45"": 0.013025804528992149, ""46"": -0.06927932874346122, ""47"": -0.12091716123160377, ""48"": -0.3015902002590136}",0.05,"[1, 2, 3, 14, 15, 16, 22, 23, 24, 25, 32, 46, 47, 48]","{""24"": 5894.524383573982, ""48"": 10459.043855603846}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,,True,/root/electricity-demand-thesis/results/arima_sarima/validation_2024/full_validation,,False,
Austria,2024-02-17,sarima_p1_d0_q2_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,36176,36152,4,-226567.2302394232,453142.4604788464,453142.4615854389,453176.44242905074,1.0551467393453295,1.7072746593067731,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,36128,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.03685262428410394, ""2"": 0.05108597303307155, ""3"": 0.057114502816697124, ""4"": -0.07885590745930456, ""5"": 0.005733282926042225, ""6"": 0.013806494322395575, ""7"": 0.04700564168586902, ""8"": 0.024967123783850565, ""9"": 0.029791275961322698, ""10"": 0.004687999163326275, ""11"": 0.026397059738827878, ""12"": 0.030478128304250344, ""13"": -0.007976647548536008, ""14"": -0.042693291377098964, ""15"": -0.07632544879305177, ""16"": -0.058390863525721176, ""17"": -0.014972366090033553, ""18"": -0.0066936092398379825, ""19"": 0.008318953146454297, ""20"": 0.044436250612285136, ""21"": -0.027430833497599696, ""22"": -0.03323043202529202, ""23"": 0.07050919497980455, ""24"": -0.30718831056271206, ""25"": 0.06685395974453535, ""26"": -0.007502449625198331, ""27"": -0.03291248828830534, ""28"": 0.007587855681162492, ""29"": -0.013382088346664146, ""30"": 0.0008148327667656446, ""31"": -0.008473410845915167, ""32"": 0.03596418034843437, ""33"": 0.013517459894731495, ""34"": 0.030619185995290253, ""35"": -0.0013358114984242837, ""36"": -0.023001125487788845, ""37"": -0.010653193924449059, ""38"": -0.005656079298406789, ""39"": 0.01643993232817362, ""40"": -0.009368589931374441, ""41"": -0.013174186348396958, ""42"": 0.004249280152418215, ""43"": -0.007758318665853604, ""44"": 0.006426208517175761, ""45"": -0.006242179340002196, ""46"": -0.004122242157319603, ""47"": -0.08097795692308508, ""48"": -0.15802920147697203}",0.05,"[2, 3, 4, 15, 16, 23, 24, 25, 47, 48]","{""24"": 4832.109828862214, ""48"": 6324.115686533426}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,7.517433330009226,False,,0.35655698262444246,True,635411
Austria,2024-02-17,sarima_p2_d0_q0_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,36176,36152,3,-226963.24934555858,453932.49869111716,453932.4993550543,453957.9851537704,1.1381489169562218,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,36128,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.1069979593441616, ""2"": -0.0483028220833495, ""3"": -0.14129854059886185, ""4"": -0.07258517990401357, ""5"": 0.001260693178043011, ""6"": 0.03158793256481565, ""7"": 0.08550759192585225, ""8"": 0.04178677588612814, ""9"": 0.03241520023693328, ""10"": 0.009994180950758005, ""11"": 0.04611820609282919, ""12"": 0.06224943778685956, ""13"": 0.023850941848476425, ""14"": -0.033102930982505295, ""15"": -0.0725924866058641, ""16"": -0.04698295987539093, ""17"": -0.0017122737718951043, ""18"": 0.023352783851054007, ""19"": 0.040119572928921154, ""20"": 0.03981813074206049, ""21"": 0.03327096528899889, ""22"": -0.010968425777355068, ""23"": 0.04312289565944415, ""24"": -0.284105655274748, ""25"": 0.05307712834998032, ""26"": 0.020513362962876893, ""27"": 0.02467719563941226, ""28"": -0.00941584037206113, ""29"": -0.017054275820805438, ""30"": -0.005557383888154358, ""31"": -0.019559920208968767, ""32"": 0.030683814440775614, ""33"": 0.01765917296901718, ""34"": 0.028341096200380434, ""35"": -0.013832817773128751, ""36"": -0.03980627500556596, ""37"": -0.025332334071767524, ""38"": -0.004980814416145299, ""39"": 0.015510466012290416, ""40"": -0.013353749572864242, ""41"": -0.02370904534140542, ""42"": -0.007938664201513849, ""43"": -0.011765452567082368, ""44"": 0.016017323649208562, ""45"": 0.029030436858945116, ""46"": 0.02109363738520846, ""47"": -0.08717180116926891, ""48"": -0.1714432056249416}",0.05,"[1, 3, 4, 7, 12, 15, 24, 25, 47, 48]","{""24"": 5527.217406644132, ""48"": 7294.599098430111}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,3.810143046983285,False,,0.3904526470039547,True,635411
Austria,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,36176,36152,4,-225423.46264111158,450854.92528222315,450854.9263888157,450888.9072324275,1.0533540515508673,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,50,24,50,36126,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.1398446093221178, ""2"": -0.06955407954587788, ""3"": -0.1621033258538054, ""4"": -0.08619124700211427, ""5"": 0.0008251197646457034, ""6"": 0.03564488244032189, ""7"": 0.08816054166946423, ""8"": 0.03748675231703542, ""9"": 0.014530689920032992, ""10"": 0.004053692288182703, ""11"": 0.052696682282854006, ""12"": 0.07681488995752923, ""13"": 0.031231863951527834, ""14"": -0.04102666296407657, ""15"": -0.07395651575662912, ""16"": -0.049306121951069294, ""17"": 0.015549066443531975, ""18"": 0.03310146005821545, ""19"": 0.04227006787474302, ""20"": 0.027406572326520825, ""21"": 0.002072882939215519, ""22"": -0.023732949697239117, ""23"": 0.05661098941085821, ""24"": -0.07888038763975043, ""25"": 0.06820295917492078, ""26"": 0.012800676069892929, ""27"": -0.006449784126843053, ""28"": -0.023758003085500495, ""29"": -0.021972824831646396, ""30"": -0.004638907336155735, ""31"": -0.003523288282585329, ""32"": 0.041012047582834256, ""33"": 0.03034447603489807, ""34"": 0.03100714099522351, ""35"": -0.006738462841599329, ""36"": -0.03082265235201601, ""37"": -0.02191679795639511, ""38"": -0.013650322057439653, ""39"": 0.004222829280010912, ""40"": -0.02377088109972487, ""41"": -0.029706460630494057, ""42"": -0.004898447460371197, ""43"": -0.004218475178125149, ""44"": 0.035988445586472455, ""45"": 0.05384158207221464, ""46"": 0.029720957619215334, ""47"": -0.08855244724345017, ""48"": -0.29793455353364773}",0.05,"[1, 2, 3, 4, 7, 11, 12, 15, 23, 24, 25, 45, 47, 48]","{""24"": 3681.6319807956497, ""48"": 7818.331310428677}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,37.56141076699714,False,,0.45046681011028716,True,635408
